line,type,context,talking,talking_to,words,episode
711,exclamation,"grunting, shrieking, all grunting, all grunting, shrieks",women,self,"Oh, *bleep*, they're strong! One, two, pull! Pull! Pull! Pull! One, two! Pull! Pull! Pull! Pull! Come on! Get lower!  I will not go in the mud! Pull! Oh, no, no, no, guys! Oh! Get up! Get up! We're done.",2
712,testimony,,chris,aside,We have a team in the mud! We have a team in the mud.,2
713,exclamation,,women,self,Ahh!,2
714,testimony,,chris,aside,The winner of Camp Bachelor Jamboree... Red team!,2
715,testimony,,billy,aside,"Oh, man.",2
716,exclamation,,women,self,Yes!,2
717,testimony,,alexb,aside,"We won. We get to stay. Ahh. So good. Yellow team's going back to the mansion, which sucks for them. Not my problem. Glad I was on the winning team.",2
718,sound,women cheering,,,,2
719,exclamation,,women,self,I am so sad. I am too.,2
720,testimony,sighs,nina,aside,"The hardest part is losing and not getting to spend the rest of the night with him and establish connections with him, because I feel like I don't really have those connections, and... It just sucks. It sucks.",2
721,exclamation,,women,self,"Red, red, red, red! Red, red, red!",2
722,exclamation,,colton,self,"Red, yes!",2
723,dialogue,,onyeka,women,How do you guys think the date's going?,2
724,dialogue,chuckles,demi,women,"You know, with 12 of them all talking to him, I feel like they would be gone until tomorrow morning.",2
725,sound,door opens,,,,2
726,dialogue,,kirpa,women,"Honey, I'm home!",2
727,dialogue,,demi,women,Kirpa!,2
728,dialogue,,onyeka,women,"Oh, my gosh.",2
729,dialogue,,sydney,women,We lost.,2
730,dialogue,,onyeka,women,What happened?,2
731,dialogue,,???,women,You didn't go camping?,2
732,dialogue,,???,women,So the other girls are.,2
733,dialogue,,sydney,women,"The other team gets to hang out with Colton the rest of the night. Like, sleep‐away camp.",2
734,dialogue,,onyeka,women,They're staying overnight?,2
735,dialogue,,demi,women,"Where's Colton sleeping, and where are they sleeping?",2
736,testimony,,catherine,aside,"So apparently the other girls are camping, having a slumber party with Colton.",2
737,dialogue,,hannahb,hannahg,That's very intimate.,2
738,dialogue,,hannahg,hannahb,"It's very intimate, which is scary.",2
739,dialogue,,hannahb,hannahg,Very intimate.,2
740,testimony,,catherine,aside,We're obviously super jealous and upset.,2
741,dialogue,,catherine,women,"I wonder if someone is going to be sleeping with him. I think if he's, like, vibing with somebody enough, I think it could be a temptation.",2
742,dialogue,,katie,colton,I had so much fun today.,2
743,dialogue,,colton,katie,Me too.,2
744,dialogue,laughs,katie,colton,,2
745,dialogue,,colton,katie,I had a blast.,2
746,dialogue,,katie,colton,"I'm a little competitive, if you can't tell.",2
747,dialogue,,colton,katie,"I, uh...",2
748,dialogue,laughs,katie,colton,,2
749,dialogue,,colton,katie,You can get very intense.,2
750,dialogue,laughs,katie,colton,,2
751,dialogue,,colton,katie,"And that was‐‐ it was definitely very sexy, so...I grew up in a very competitive environment and very competitive family, so...",2
752,dialogue,,katie,colton,Same.,2
753,dialogue,,colton,katie,Definitely know what you mean. Did you?,2
754,dialogue,,katie,colton,Same. Yeah.,2
755,dialogue,,colton,katie,There's this expectation of who you're supposed to be. And there's sort of this pressure to meet those expectations. And you forget about your happiness along the way.,2
756,dialogue,,katie,colton,Yes.,2
757,dialogue,,colton,katie,"There was always the, you know, ""what am I missing out on?""",2
758,dialogue,,katie,colton,Yeah.,2
759,dialogue,,colton,katie,"And one of those that I figured out was a relationship. So then that's sort of what I spent a lot of time figuring out, what I liked, what I wanted.",2
760,dialogue,,katie,colton,It's good to know what you want.,2
761,dialogue,,colton,katie,Right.,2
762,dialogue,,katie,colton,I'm always gonna appreciate that. If ever you don't feel anything with me...,2
763,dialogue,,colton,katie,Yeah.,2
764,dialogue,,katie,colton,Just...,2
765,dialogue,,colton,katie,"Well, that's not the case.",2
766,dialogue,chuckles,katie,colton,,2
767,sound,tender music,,,,2
768,dialogue,,katie,colton,You make me all jittery.,2
769,dialogue,,colton,katie,You make me jittery too.,2
770,dialogue,,heather,cassie,"So tonight I think I'm gonna tell Colton that I haven't kissed anyone yet. I feel like I have to, like, drop a bomb on him.",2
771,dialogue,,cassie,heather,"I think it's, like, endearing. And it should be something that, like, someone you tell it to, they're gonna be like, ""Awesome."" It would set you apart, and it would grow your relationship faster, which is what you do want.",2
772,dialogue,,heather,cassie,"I don't know. I'm really in my head. What my fear is, he's gonna, like, see that as who I am rather than, like, just a part of me. And that's what I don't want.",2
773,testimony,,heather,aside,"I know that, like, some of the girls are gonna kiss him tonight. Like, that is kind of what happens. It's, like, I'm well aware of what goes down.",2
774,dialogue,,colton,heather,"Heather, can I steal you?",2
775,dialogue,,heather,colton,Of course.,2
776,testimony,,heather,aside,"And I'm just, like, really concerned that he's gonna think because of this, Heather is not ready to get married. So tell me about... telling Becca about your virginity. I'm curious about that.",2
777,dialogue,,colton,heather,It was tough.,2
778,dialogue,,heather,colton,Mm‐hmm.,2
779,dialogue,,colton,heather,But it was something that helped me so much in my growth.,2
780,dialogue,,heather,colton,Mm‐hmm.,2
781,dialogue,,colton,heather,Yeah.,2
782,dialogue,chuckles,heather,colton,"So... So... I was gonna wait to tell you. But I feel like... I have time now, and, like, I don't know if I'll get time soon.",2
783,dialogue,,colton,heather,Yeah.,2
784,dialogue,chuckles,heather,colton,But‐‐so I actually‐‐ I'm a virgin but also have never kissed anyone before.,2
785,dialogue,,colton,heather,Really?,2
786,dialogue,,heather,colton,"Yes. I just‐‐ it's like a weird thing, like, telling people, like...",2
787,dialogue,stammers,colton,heather,"Yeah, I mean, it sort of is...",2
788,dialogue,,heather,colton,Yeah.,2
789,dialogue,,colton,heather,"Just because it is something very personal. But at the same time, I would never, ever think any less, and I don't want you to feel ashamed about that.",2
790,dialogue,,heather,colton,Thank you.,2
791,dialogue,clears throat,colton,heather,"In fact, I really appreciate that, because I know it's something that I could tell is not easy to talk about.",2
792,dialogue,,heather,colton,Definitely.,2
793,dialogue,,colton,heather,Trust me. I have been on the other side.,2
794,dialogue,,heather,colton,"I just, like, don't want you to think, like, because of that, I'm not ready for a relationship or I'm not ready, you know, for a commitment, 'cause I think it's actually the opposite. 'Cause I know who I am, and I know what I want, and I'm not‐‐",2
795,dialogue,,colton,heather,I agree. You know your value.,2
796,dialogue,,heather,colton,Mm‐hmm.,2
797,dialogue,,colton,heather,You have self‐worth. And you're not gonna settle.,2
798,dialogue,,heather,colton,Exactly.,2
799,dialogue,,colton,heather,So I respect the heck out of that.,2
800,dialogue,,heather,colton,Thank you.,2
801,dialogue,,colton,heather,I really do.,2
802,sound,soft music,,,,2
803,sound,insects chirping,,,,2
804,dialogue,exhales deeply,heather,colton,,2
805,dialogue,,colton,heather,"Well, I'm glad you told me.",2
806,dialogue,,heather,colton,Thank you.,2
807,dialogue,,colton,heather,I really am.,2
808,dialogue,,heather,colton,Thank you. You're so sweet.,2
809,dialogue,,colton,heather,So...,2
810,dialogue,,heather,colton,Yeah.,2
811,dialogue,,colton,heather,You're so sweet.,2
812,testimony,,heather,aside,"I thought we might kiss, but not tonight. I think we just have to wait and see. I'm just really looking forward to our next time together. Who knows what's gonna happen.",2
813,dialogue,,hannahb,hannahg,I'm just like...,2
814,dialogue,,hannahg,hannahb,"No, no.",2
815,dialogue,,hannahb,hannahg,"Truly like, ""Ugh. Mm.""",2
816,dialogue,,hannahg,hannahb,Yeah.,2
817,dialogue,,hannahb,hannahg,"""Darn."" I think there's someone on that date that he is very interested in.",2
818,dialogue,,hannahg,hannahb,Yeah.,2
819,testimony,,hannahb,aside,"You know, I'm not happy that Caelynn's getting time with Colton.",2
820,dialogue,laughter,caelynn,cassie,"Cut to the mansion. They're all sad and just, like, laying around, lounging. I hope.",2
821,dialogue,,hannahb,hannahg,I don't know.,2
822,dialogue,,hannahg,hannahb,It sucks.,2
823,testimony,,hannahb,aside,"If I start thinking about it, I'll turn into a crazy woman.",2
824,dialogue,,hannahb,hannahg,"It's just so funny because there's not one person in the world that I have a problem with, except her.",2
825,testimony,,hannahb,aside,"I think I definitely have more insight to, like, what type of person she is. Like, she's fake.",2
826,dialogue,,hannahb,hannahg,It totally scares me for Colton,2
827,testimony,,hannahb,aside,"My relationship with Colton was solidified last night, that there is definitely something there. But now I'm really scared that she's gonna say something to him to really screw it up.",2
828,dialogue,,colton,caelynn,How are things going in the house?,2
829,dialogue,,caelynn,colton,"Incredible, like...",2
830,dialogue,,colton,caelynn,Good.,2
831,dialogue,,caelynn,colton,"This group of girls is, like, amazing.",2
832,dialogue,,colton,caelynn,Yeah.,2
833,dialogue,,caelynn,colton,I love it.,2
834,dialogue,,colton,caelynn,So tell me a little bit more about yourself.,2
835,dialogue,,caelynn,colton,"So right now I'm, like, in that weird limbo state in my life.",2
836,dialogue,,colton,caelynn,Yeah.,2
837,dialogue,,caelynn,colton,"I wanted being Miss North Carolina to be the full‐time job. And what I do and something I'm so drawn to you by is, like, I work with kids in children's hospitals. Like, that's, like, my main passion, because, like, I was hospitalized as a kid.",2
838,dialogue,,colton,caelynn,Really?,2
839,dialogue,,caelynn,colton,"Yeah. I had encephalitis, which is the swelling of your brain. And I almost passed away. But luckily‐‐",2
840,dialogue,,colton,caelynn,How old were you?,2
841,dialogue,,caelynn,colton,"I was two. The doctor's like, ""She's probably not gonna make it, so prepare yourselves."" And then when I pulled through, they're like, ""She has a 10% chance...""",2
842,dialogue,,colton,caelynn,Yeah.,2
843,dialogue,,caelynn,colton,"""Of ever walking.""",2
844,dialogue,,colton,caelynn,"That's incredible. but still it gives you this insight. It sort of gives you this new, like, look or angle at life. That's something I learned too. Like, even visiting with the kids in the hospital too.",2
845,dialogue,,caelynn,colton,"Yeah. I mean, it, like, changes your life, just visiting with them.",2
846,dialogue,,colton,caelynn,Yeah.,2
847,dialogue,,caelynn,colton,It's amazing.,2
848,dialogue,,colton,caelynn,"Yeah, that's really‐‐",2
849,dialogue,,caelynn,colton,And I love that you do that too.,2
850,dialogue,,colton,caelynn,Yeah.,2
851,dialogue,,caelynn,colton,That's awesome.,2
852,sound,tender music,,,,2
853,testimony,,caelynn,aside,"I feel like our conversation went great. I definitely felt like there's something there. So, like, it would mean a lot if I got the rose tonight, for sure.",2
854,sound,crackling,,,,2
855,dialogue,,colton,women,"So I had a lot of fun tonight. And I'm very happy that... we made the most of all of our moments. But tonight this rose is going to somebody who... was open and honest and true to who they are. And that's all that I've been asking for from the very beginning. So... Heather, will you accept this rose?",2
856,dialogue,,heather,colton,Of course I would. Thank you. Aww.,2
857,dialogue,,colton,heather,Mm.,2
858,dialogue,,heather,colton,Thank you so much.,2
859,dialogue,,colton,heather,"Yes, yes.",2
860,sound,dramatic music,,,,2
861,dialogue,,colton,women,Can I walk you guys to your cabin?,2
862,dialogue,,women,colton,Oh. Of course you can.,2
863,dialogue,,colton,women,Yes. All right. Let's go.,2
864,testimony,,caelynn,aside,It stung a little when I didn't get the group date rose. But I'm trying not to think about it. I'm trying to just trust what we have.,2
865,dialogue,,women,colton,"Aw, look at that. Thank you. Ooh, thank you! Thank you.",2
866,dialogue,,colton,women,"Is there a sign that says, like, ""No boys allowed""?",2
867,dialogue,laughs,women,colton,"""No boys."" ""No boys.""",2
868,testimony,,katie,aside,"I'm, like, a little bummed. I definitely wanted the rose tonight.",2
869,dialogue,,colton,women,"See you, good night.",2
870,dialogue,,women,colton,Good night.,2
871,testimony,,katie,aside,"Like, damn. That sucks. And now I'm here, like, all alone in my sleeping bag on my cot and not with Colton.",2
872,sound,shower running,,,,2
873,sound,dramatic music,,,,2
874,testimony,,katie,aside,"Tonight is the second cocktail party. It's the second rose ceremony. And girls are on edge, because the time that everyone has had with him individually has been so much different on the scale.",2
875,dialogue,,nina,women,"I think for me personally, I'm feeling less confident, especially after the date that we had yesterday where we were sent home.",2
876,dialogue,,erika,nina,I agree.,2
877,dialogue,,courtney,women,"I definitely feel like we just kind of have to put on our best face and show him who we really are, and hope that that's enough.",2
878,dialogue,,erika,women,Yeah.,2
879,testimony,,demi,aside,"There are 20 women looking for a rose tonight, so I think it's gonna be a little aggressive, especially with the older girls. They're all trying to figure out how they're going to get Colton, because some of us younger girls are already, like, five steps ahead of them. So I will happily watch their demise.",2
880,sound,door closes,,,,2
881,dialogue,,women,colton,"Hey, Colton! Hi!",2
882,dialogue,,colton,women,How are you doing?,2
883,dialogue,,women,colton,Hello. Hello. Yes. Thank you.,2
884,dialogue,gentle music,colton,women,"You guys look stunning.Well, I just wanted to say thank you for an incredible week. I'm not gonna lie. I was a little scared coming into all this. And it makes me very hopeful that some real connections are starting to form. Headed into this evening, I am very excited to continue to get to know each and every one of you, so. Let's make a toast. To an incredible week and an incredible journey.",2
885,exclamation,,all,self,Cheers!,2
886,testimony,,courtney,aside,"I am going into the cocktail party really nervous, 'cause yesterday my team lost the competition. And, you know, I didn't get that one‐on‐one time this week that I really was looking forward to.",2
887,dialogue,,colton,courtney,"Hi, how are you?",2
888,dialogue,,courtney,colton,"Good, how are you?",2
889,dialogue,,colton,courtney,Good.,2
890,testimony,,courtney,aside,"So I need to show him who Courtney is, because I think we really could hit it off, if given the chance. Well, I just really wanted to thank you for having me on the date yesterday.",2
891,dialogue,,colton,courtney,"I noticed that you were, like, leading the yellow team.",2
892,dialogue,,courtney,colton,"Oh, I was the team leader, for sure.",2
893,dialogue,,colton,courtney,Yeah. Which is cool.,2
894,dialogue,,courtney,colton,That I'm like a dork and‐‐,2
895,dialogue,,colton,courtney,You're a little more fierce and a little more feisty than what I thought.,2
896,dialogue,,courtney,colton,Definitely.,2
897,dialogue,,colton,courtney,I like it.,2
898,dialogue,,courtney,colton,I'm the oldest of five.,2
899,dialogue,,colton,courtney,Yeah.,2
900,dialogue,,courtney,colton,And I guess that's where my leadership qualities come from.,2
901,dialogue,,colton,courtney,Yeah.,2
902,dialogue,,courtney,colton,"Because my youngest sibling's two years old. And that's matured me a lot. I'm 23 years old, but I can truly say that I'm ready for a family. I'm ready to just fall deeply in love. And part of that is just growing up early and being very mature and having to be kind of responsible for four other people.",2
903,dialogue,,colton,courtney,Yeah.,2
904,dialogue,,courtney,colton,"Like, my typical Saturday is, like, going to soccer practice...",2
905,dialogue,,colton,courtney,Yeah. Yeah.,2
906,dialogue,,courtney,colton,"And, like, bringing the snacks and just hanging out with all the other moms. I'm not a mom, but...",2
907,dialogue,laughs,colton,courtney,,2
908,dialogue,laughs,courtney,colton,"Like, I'll go‐‐ I feel like I have a very, like, mom life without any children. And from what I saw, like, I thought we would really connect if you got a chance to...",2
909,dialogue,,colton,courtney,Yeah.,2
910,dialogue,,courtney,colton,Get to know more about me,2
911,dialogue,,colton,courtney,"Well, I thought the same. I was like, ""Oh, man."" I really felt like you embodied what yesterday was all about.",2
912,testimony,chuckles,courtney,aside,"It's just awesome‐‐ it feels really good. Like, I had a good one‐on‐one conversation with him. If I get a rose, that would make me feel really good. I'm happy. I'm really happy. I'm sorry.",2
913,dialogue,,kirpa,women,He has to send a lot of us home tonight probably.,2
914,dialogue,,sydney,women,Yeah.,2
915,dialogue,,kirpa,women,"So it's like which one‐‐ like, 'cause he didn't really get to talk to us.",2
916,dialogue,,sydney,women,Not that much.,2
917,dialogue,,kirpa,women,So he doesn't want regrets.,2
918,testimony,,sydney,aside,"I'm nervous. I know I have the potential of going home. I'm one of, I think, the eight girls that hasn't really sat down and talked to him.",2
919,dialogue,,colton,nina,You know a little bit about me.,2
920,dialogue,,nina,colton,Yeah. Yeah.,2
921,dialogue,,colton,nina,"So I, like‐‐ What are you looking for?",2
922,dialogue,,nina,colton,"Just a best friend. Like, somebody I can have fun with.",2
923,testimony,,sydney,aside,"For me, that's frustrating because I feel like I'm something I just don't think he's opened his eyes to it yet.",2
924,dialogue,,colton,kirpa,I definitely saw your personality.,2
925,dialogue,,kirpa,colton,Okay.,2
926,dialogue,,colton,kirpa,"And that's why I was like, ""I want her to stick around.""",2
927,testimony,,sydney,aside,"Based on what I think he's seen of me so far, I think he sees that I'm fun, that I'm easygoing. But as of right now, what he hasn't seen is, like, my deeper side and the reasons why I'm truly here. Hi, friend.",2
928,dialogue,,sydney,colton,Hello. Can I interrupt?,2
929,dialogue,,kirpa,sydney,Yes.,2
930,testimony,,sydney,aside,"If I go home tonight, I don't think it'll be worth it, the sacrifice I made.",2
931,dialogue,,sydney,colton,Yesterday was fun.,2
932,dialogue,,colton,sydney,I'm glad you guys had fun.,2
933,dialogue,,sydney,colton,"I mean, fun for the most part, yeah.",2
934,dialogue,,colton,sydney,Until the very end?,2
935,dialogue,,sydney,colton,Until I lost.,2
936,dialogue,,colton,sydney,Yeah.,2
937,dialogue,,sydney,colton,"Yeah. how hard I was, like, trying to win. I don't know if you, like, noticed.",2
938,dialogue,,colton,sydney,Yes.,2
939,dialogue,,sydney,colton,But I think it was worth it. And I might have cheated a little bit. But no one saw. It's fine.,2
940,dialogue,laughs,colton,sydney,How did you cheat?,2
941,dialogue,,sydney,colton,"Okay, so I learned that if you stick your oar in the other boat, you can pull the boat backwards.",2
942,dialogue,,colton,sydney,"No, you didn't.",2
943,dialogue,,sydney,colton,"So then did you see that moment where we, like, charged forward?",2
944,dialogue,,colton,sydney,You sling‐shotted your team in the wrong direction?,2
945,dialogue,,sydney,colton,"I did. I was holding on to the boat. But I was, like, I was doing my best.",2
946,dialogue,,colton,sydney,"Hey, you know what they say. If you ain't cheating, you ain't trying.",2
947,dialogue,,sydney,colton,Exactly.,2
948,testimony,,sydney,aside,"It does feel good because I wasn't feeling this way when I started this evening, so... I'm excited to, like, finally get to talk to him and progress our relationship.",2
949,sound,wood clicking,,,,2
950,sound,air horn blares,,,,2
951,sound,air horn blaring,,,,2
952,exclamation,,colton,self,I think I'm deaf.,2
953,exclamation,,sydney,self,"Yeah, that was a lot.",2
954,dialogue,,onyeka,colton,It's time to steal you.,2
955,dialogue,distant air horn blares,women,women,Who was that? What was that? I don't know. What the hell's happening? Who is that?,2
956,dialogue,,onyeka,colton,"Hello, hello!",2
957,dialogue,,colton,onyeka,How are you?,2
958,dialogue,,onyeka,colton,I'm really sorry.,2
959,exclamation,,colton,self,Whoo.,2
960,dialogue,both laugh,onyeka,colton,"As you know, I like to make an entrance. And I'm honestly feeling just a little bit horny.",2
961,dialogue,,colton,onyeka,That's what you're doing.,2
962,dialogue,,onyeka,colton,And so I just had to take some time to let it out.,2
963,dialogue,,colton,onyeka,Yeah.,2
964,dialogue,,onyeka,colton,But I'm really excited to see you.,2
965,dialogue,,???,sydney,What was with the horn?,2
966,dialogue,,sydney,women,She has an air horn.,2
967,testimony,pan clanging,sydney,aside,"Normally I would have let that just go and, like, kind of retreated backwards, but I wasn't finished talking. And I felt like we were in a good place, and then we got interrupted, so... I'm willing to do whatever it takes to get my time back. I found more noisemakers.",2
968,dialogue,,onyeka,sydney,You can come back in five minutes. I'm not leaving.,2
969,dialogue,,sydney,onyeka,You're not?,2
970,dialogue,pan clanging,onyeka,sydney,No.,2
971,dialogue,,???,self,"Wait, I'm so confused. What's happening?",2
972,dialogue,,caelynn,women,I don't know. Is this to give us anxiety? 'Cause we already have it.,2
973,sound,pot clanging,,,,2
974,dialogue,,sydney,onyeka,"Let's make more noise. Okay, time's up.",2
975,sound,distant pot clanging,,,,2
976,exclamation,,???,self,What is going on?,2
977,testimony,,courtney,aside,"It's way too early for it to be this crazy. This cocktail party just started. Like, I literally just put on my heels an hour ago.",2
978,sound,pot clanging,,,,2
979,sound,air horn blaring,,,,2
980,testimony,laughter,demi,aside,That is so funny!,2
981,dialogue,laughs,onyeka,women,"I don't think Sydney thought it was funny, but that's okay.",2
982,dialogue,,???,onyeka,Right?,2
983,dialogue,,onyeka,women,"I just ""horny.""",2
984,exclamation,laughs,women,self,,2
985,testimony,,tracy,aside,I'm the oldest person in this house. I'm not a child. I know that I'm ready to be very serious with someone.,2
986,dialogue,,colton,erika,How about kids?,2
987,dialogue,,erika,colton,Um...I'm gonna be so honest with you.,2
988,dialogue,,colton,erika,Yeah.,2
989,dialogue,,erika,colton,"As of right now, I just miss having‐‐ having a bunch of dogs.",2
990,sound,chuckles,,,,2
991,testimony,,tracy,aside,I've been open to meeting that man that I want to marry for a while and have it progress to the next level.,2
992,dialogue,,alexb,colton,"You have an eyelash, like, right there.",2
993,dialogue,,colton,alexb,"Get it, get it.",2
994,dialogue,,alexb,colton,I don't think it's yours.,2
995,sound,both laugh,,,,2
996,dialogue,snorts,alexb,colton,,2
997,testimony,,tracy,aside,I didn't come here just to have fun.,2
998,dialogue,,tracy,colton,Hi.,2
999,dialogue,,colton,tracy,Hello.,2
1000,dialogue,,tracy,colton,Can I steal you away?,2
1001,dialogue,,colton,tracy,Yeah.,2
1002,dialogue,,bri,colton,"Of course, it was good to see you.",2
1003,dialogue,,colton,bri,"I appreciate it, yes.",2
1004,testimony,,tracy,aside,I would like to have someone that I can just be comfortable with and be in love with. I'm so excited to get my time to finally talk to Colton.,2
1005,dialogue,,colton,tracy,How's it going?,2
1006,dialogue,,tracy,colton,Good. How are you?,2
1007,dialogue,,colton,tracy,Good.,2
1008,sound,mischievous music,,,,2
1009,sound,indistinct chatter,,,,2
1010,dialogue,,onyeka,women,"Oh, my gosh. Guys.",2
1011,dialogue,,women,demi,Stop it! Demi...,2
1012,sound,indistinct chatter,,,,2
1013,testimony,clears throat,demi,aside,,2
1014,dialogue,,women,demi,"Oh, okay. Wait. What? What's happening? Yes. Okay, girl.",2
1015,sound,suspenseful music,,,,2
1016,dialogue,,colton,tracy,"Tell me more about your dating experience. Is it good, bad...",2
1017,dialogue,,tracy,colton,Yeah. I mean...,2
1018,dialogue,,demi,colton,Can I interrupt?,2
1019,dialogue,,demi,colton,How's it going? Yeah.,2
1020,dialogue,softly,tracy,colton,Sorry.,2
1021,dialogue,,colton,tracy,"Here, I'll give you a hug. Thank you.",2
1022,dialogue,,tracy,colton,You're welcome.,2
1023,dialogue,,demi,colton,"All right, let's go.",2
1024,dialogue,,colton,tracy,How's it going?,2
1025,dialogue,,demi,colton,"Good, how are you?",2
1026,dialogue,,colton,tracy,You weren't wearing this when I first walked in.,2
1027,dialogue,,demi,colton,I know. I'm just trying to get you comfortable.,2
1028,dialogue,,colton,tracy,"Oh, okay.",2
1029,dialogue,,demi,colton,I want to show you something.,2
1030,dialogue,,colton,tracy,All right. What you showing me?,2
1031,dialogue,,demi,colton,We're gonna go upstairs.,2
1032,sound,devious piano music,,,,2
1033,dialogue,,tracy,self,"Oh, my God. I gotta get out of here. You gotta be *bleep* kidding me.",2
1034,dialogue,,demi,colton,I want to show you my fantasy closet. You're gonna love this.,2
1035,dialogue,,kirpa,women,"Does she not have parents? Like, I'm just confused.",2
1036,dialogue,gasps,???,women,,2
1037,dialogue,whispering,courtney,women,Tracy just went inside there.,2
1038,dialogue,,???,women,What is going on?,2
1039,dialogue,,courtney,cassie,"Tracy's upset because Demi wanted to take him to the ""fantasy closet.""",2
1040,dialogue,,cassie,courtney,No! Why?,2
1041,dialogue,,courtney,cassie,I don't know what's happening in there. And she had on a robe. So I don't know what's under the robe. And I'm a little nervous.,2
1042,dialogue,,demi,colton,Mmm. Let's unbutton this a bit.,2
1043,dialogue,,colton,demi,"Oh, nice.",2
1044,dialogue,,demi,colton,Yeah. Would you like to come home to this?,2
1045,exclamation,laughs,colton,self,Dang!,2
1046,dialogue,,demi,colton,Right?,2
1047,dialogue,,colton,demi,"Yeah, and‐‐",2
1048,dialogue,,demi,colton,Wouldn't this be a nice way to come home?,2
1049,dialogue,,colton,demi,"Uh, yeah, definitely something I could get used to.",2
1050,dialogue,laughs,demi,colton,,2
1051,dialogue,,nina,women,Demi was just rude.,2
1052,dialogue,,angelique,women,"Yeah. The fact that, like, approaching someone",2
1053,dialogue,,women,women,"That's so ballsy. I would never. I don't know if it's‐‐ I would never. I would never. I don't know if it's appropriate. I don't think it's‐‐ It's definitely not, no. I think she's coming back right now.",2
1054,dialogue,,demi,women,"Hey, ladies. I totally just had an amazing time up there with him. I gave him a little massage, just chitchatted with him. We had a good time. I feel like I definitely helped him tonight, and I feel really good about everything.",2
1055,dialogue,,angelique,demi,"Do you feel bad at all for Tracy? 'Cause, I don't know, I mean...",2
1056,dialogue,,???,women,"Wait, what happened with Tracy?",2
1057,dialogue,,angelique,demi,"Like, you, like, interrupted her, right? Or something like that?",2
1058,dialogue,,???,demi,"I think she was very upset, from what I've heard.",2
1059,sound,soft dramatic music,,,,2
1060,testimony,,demi,aside,"The second I walked downstairs, the girls were like, ""Do you know what you did to Tracy?"" And I'm like, no, I actually have no idea what I did to her because I was up there with Colton having a great time and I wasn't thinking about Tracy for even half a second.",2
1061,dialogue,,elyse,women,"In our normal relationships with a male, if you're in a robe and you're going in private, it's probably not to, like, play Paper, Rock, Scissors.",2
1062,testimony,,demi,aside,"I know that I have not done anything wrong, so the cougar attacks do not get to me at all. It is water off my back. Honestly, it gets me so excited because I think it's hilarious that Tracy came into this thinking she was going to be, like, the most mature one here. And it's interesting‐‐ I heard she was, like, crying up there. Hi, Tracy.",2
1063,dialogue,,tracy,demi,*bleep*. What's up?,2
1064,dialogue,,demi,tracy,Rumor has it you're upset with me.,2
1065,dialogue,sniffles,tracy,demi,"You know me, trying to be... Vulnerable and authentic for the last couple days. And then you went in a robe in the middle of, like, me opening up. It's just‐‐it seems mean. It seems rude and mean.",2
1066,dialogue,slurps,demi,tracy,,2
1067,dialogue,,tracy,demi,"I have been trying to be very authentic and real in this, I would like the reciprocated respect.",2
1068,dialogue,,demi,tracy,Well... you are seriously one of the most amazing women I've ever met.,2
1069,dialogue,,demi,tracy,You just keep on doing you and keep being who you are.,2
1070,dialogue,sniffles,tracy,demi,,2
1071,testimony,,demi,aside,"You are an amazing storyteller. I feel like he's gonna definitely enjoy your story. I think it's easy to say that since I'm 23 years old, I'm not ready for this, but I'm starting to question whether or not she's ready for this.",2
1072,dialogue,cries,tracy,self,,2
1073,testimony,,demi,aside,"Tracy's wasting her time up there crying in her room. She needs to be down here, trying to get the rose from Colton. Like, this is ridiculous.",2
1074,exclamation,,women,self,"Oh! Oh, it's the man of the hour - Chris Harrison.",2
1075,dialogue,,chris,all,"It is time for another rose ceremony. Colton, if you would?",2
1076,dialogue,,colton,self,Yeah.,2
1077,testimony,,demi,aside,"I feel very confident in my relationship with Colton. The plan for the rest of the night is for me to just sit back in my robe, sip my drink, and wait for my rose.",2
1078,sound,dramatic music,,,,2
1079,testimony,"chuckles, gentle music",tracy,aside,"Going into the rose ceremony, I'm pissed. My emotions are going into fury right now. I think they were already there. The conversation I just had with Demi, I thought that that was *bleep*. I thought it was literal *bleep*.",2
1080,dialogue,,colton,women,"This is always the toughest part, but I cherish nights like tonight because it allows me to continue to move the relationships forward. And it is giving me a lot of hope that at the end of this, I can find somebody. I'm gonna spend the rest of my life with. But tonight I have to follow my heart. And if you don't receive a rose tonight, I'm sorry, and I appreciate you all.",2
1081,sound,tense music,,,,2
1082,dialogue,,colton,tayshia,"Tayshia. Tayshia, will you accept this rose?",2
1083,dialogue,,tayshia,colton,Of course.,2
1084,testimony,,demi,aside,I feel very confident that I will be getting a rose tonight. I think I definitely showed these girls what's up. I think they're shaking in their boots.,2
1085,dialogue,,colton,cassie,Cassie. Will you accept this rose?,2
1086,dialogue,,cassie,colton,Yes.,2
1087,testimony,,demi,aside,"I'm sure I'm rubbing some of them the wrong way, including Tracy especially. But it's fine.",2
1088,dialogue,,colton,caelynn,"Caelynn. Caelynn, will you accept this rose?",2
1089,dialogue,,caelynn,colton,Of course I will.,2
1090,testimony,,demi,aside,There are some nervous ladies tonight. But who cares? I'm not here for them.,2
1091,dialogue,,colton,courtney,Courtney.,2
1092,testimony,,demi,aside,"At the end of the day, I'm here for Colton. We're already at a really great place. I feel like we're just gonna keep going up from here.",2
1093,dialogue,,colton,demi,"Demi. Demi, will you accept this rose?",2
1094,dialogue,,demi,colton,I am thrilled to accept this rose.,2
1095,sound,scattered laughs,,,,2
