line,type,context,talking,talking_to,words,episode
758,dialogue,,nicole,colton,I really do.,3
759,dialogue,,colton,nicole,Yeah.,3
760,dialogue,laughs,nicole,colton,,3
761,testimony,,colton,aside,"Tonight is going really, really well. I feel so hopeful for the connections that I'm making.",3
762,dialogue,giggles,nicole,colton,"Gracias, papi.",3
763,dialogue,,colton,nicole,"""Gracias, papi.""",3
764,dialogue,laughs,nicole,colton,"Thanks, papi.",3
765,testimony,,colton,aside,"Nicole is a sweetheart. She is somebody that is so real, so authentic, and so genuine. I just get excited knowing that I'm gonna be able to sit down with her. But at the same time, I've been so excited about a lot of different connections.",3
766,dialogue,,colton,onyeka,"I figured, since you won...",3
767,dialogue,,onyeka,colton,"Oh, my goodness.",3
768,dialogue,,colton,onyeka,You should have a bite of the wedding cake.,3
769,dialogue,,onyeka,colton,"Oh, my gosh! Yes!",3
770,testimony,,colton,aside,"I know you had to push the wedding cake sled. Onyeka has this energy, this spark, this natural connection that doesn't ever feel forced.",3
771,dialogue,,onyeka,colton,"It's good. Oh, I'm sorry!",3
772,testimony,,colton,aside,"She's somebody that I feed off. I mean, she has contagious energy. I'm really excited to get to know you.",3
773,dialogue,laughs,cassie,colton,,3
774,dialogue,,colton,cassie,You're cute. You're quirky. You're awkward.,3
775,dialogue,,cassie,colton,Am I really that awkward?,3
776,dialogue,,colton,cassie,But I am too. I am too. So I'll self‐admit that.,3
777,dialogue,,cassie,colton,"No, you know why I think I'm awkward? I think it's 'cause I like you. I'm not usually that awkward.",3
778,dialogue,laughs,colton,cassie,,3
779,testimony,,colton,aside,"When I'm around Cassie, I get butterflies in my stomach. She's cute and sexy at the same time. We have this natural chemistry. Every time I'm with her, I feel more comfortable. I feel like I can be myself... and that's what I'm looking for.",3
780,dialogue,,caitlin,colton,How are you?,3
781,dialogue,,colton,caitlin,"Good, how are you? Hopefully, I'll feel this way tonight in all of my conversations.",3
782,dialogue,,caitlin,colton,How was your day?,3
783,dialogue,,colton,caitlin,It was unbelievable.,3
784,testimony,,colton,aside,"With Caitlin, I mean, right now, our relationship, romantically, is behind the others, but I would say I'm hopeful that we can get there. Did you have fun?",3
785,dialogue,,caitlin,colton,"I had so much fun. I feel like I've kind of, like, been slipping behind a little bit because we got sent home on the last group date, but yeah, today was great. And I'm, like, super happy that I'm here.",3
786,dialogue,,colton,caitlin,I'm happy that you're here too.,3
787,dialogue,,caitlin,colton,Thanks.,3
788,dialogue,,colton,caitlin,"But you know, I still want to continue to get to know you on a little bit of a deeper level.",3
789,dialogue,,caitlin,colton,I agree.,3
790,dialogue,,colton,caitlin,And really figure out‐‐,3
791,dialogue,,caitlin,colton,Um...,3
792,dialogue,,colton,caitlin,What makes you you.,3
793,dialogue,,caitlin,colton,"Yeah, I feel like a lot of girls have been progressing in that sense, and... I haven't‐‐ I haven't had anything, like, happen in my life that, like, is standing out for me right now that, like, I want to share with you, other than the fact that, like, today was great.",3
794,dialogue,,cassie,women,"I don't think, coming in, I realized how, like...",3
795,dialogue,,tayshia,women,"Quickly you were gonna, like, fall for things?",3
796,dialogue,,cassie,women,Yeah.,3
797,dialogue,,nicole,women,"I mean, it feels like it's all or nothing tonight. It's definitely about time. It's about that connection.",3
798,dialogue,,nina,women,"Yeah, that's what it is.",3
799,dialogue,,nicole,women,"Making the most out of it. If you're making the most out of those minutes, that's gonna change everything for you and Colton.",3
800,dialogue,,colton,caitlin,"Right now, in your life, what are you looking for that you would say, like, ""Hey, I'm ready right now, and this is why""?",3
801,dialogue,,caitlin,colton,"I want somebody that's happy to go out and have a really ridiculous, silly evening.",3
802,dialogue,,colton,caitlin,Yeah.,3
803,dialogue,,caitlin,colton,"I‐I don't know. I'm happy to, you know, open up to you about that.",3
804,dialogue,,nina,women,I do know that some girls are better along and then have to play a little bit of catch‐up.,3
805,dialogue,,onyeka,women,"Not every person here is gonna make a match with Colton, and he knows he wants a wife. He knows what qualities he's looking for in a wife. So he's just waiting to meet someone that he connects with.",3
806,dialogue,,caitlin,colton,"Obviously, this experience is not for everybody, but‐‐",3
807,dialogue,,colton,caitlin,It can be difficult at times. It is definitely‐‐,3
808,dialogue,,caitlin,colton,Mm‐hmm.,3
809,dialogue,,colton,caitlin,Different. And I do know the challenges that come along with it.,3
810,dialogue,,caitlin,colton,Yeah.,3
811,dialogue,,colton,caitlin,"And you do get in your head a little bit. You overthink some things, and you start comparing yourself, naturally, and I don't want you to do that.",3
812,dialogue,,caitlin,colton,"No, for sure. You learn a lot about yourself in this experience. But I'm not really sure what to, like, open up about other than the fact that, like, my life has been, like, good.",3
813,dialogue,,colton,caitlin,Yeah.,3
814,testimony,,colton,aside,"You know, tonight, I'm looking for developing these relationships on a deeper level. And as much as I wanted, tonight, to grow and progress my relationship with Caitlin... I just didn't feel it.",3
815,dialogue,,colton,caitlin,What's an intimate night with your family like? You talking board games or are we talking movies?,3
816,dialogue,,caitlin,colton,Maybe intimate was the wrong word.,3
817,testimony,sighs,colton,aside,"I was gonna say, I don't know where we're going with this, but... I just didn't feel the chemistry. I didn't feel the sparks. I think tonight, just sitting down with her and... The conversation wasn't the best.",3
818,dialogue,sighs,caitlin,colton,,3
819,dialogue,,colton,caitlin,"Oh, shoot.",3
820,testimony,,colton,aside,"But one thing I know is, I have relationships that are further along, and with Caitlin, I just didn't feel it.",3
821,dialogue,,colton,caitlin,So... I was really looking forward to getting to talk to you tonight.,3
822,dialogue,,caitlin,colton,Yes.,3
823,dialogue,,colton,caitlin,"And tonight, you know, I was hoping would... give me the clarity to sort of see exactly where our relationship could go.",3
824,dialogue,,caitlin,colton,Mm‐hmm.,3
825,dialogue,,colton,caitlin,And if I'm being completely honest... Tonight... I just didn't feel like that spark was there.,3
826,sound,melancholy music,,,,3
827,dialogue,,colton,caitlin,I'm sorry. You are somebody who deserves the best. But I just don't think that... you are for me. So I would like to walk you out.,3
828,dialogue,,caitlin,colton,"I don't know if I want to hold your hand, Colton.",3
829,dialogue,,???,women,"Wait, what just happened?",3
830,dialogue,,???,women,I don't know. But I don't feel good about it. This just makes me feel sick.,3
831,dialogue,,???,women,"I don't want to talk about it. Like, she's way in front of him.",3
832,dialogue,,???,women,Do you guys think he's sending her home?,3
833,exclamation,,???,self,"Oh, God.",3
834,testimony,,colton,aside,"Breaking up with Caitlin, I'm struggling with it. She is incredible. I feel bad. I feel terrible for doing this to somebody. I mean, I've been on the other side. I know what you give up. I know the sacrifices you make. And I know it's not a good feeling going home. I just hope that I'm not making a mistake.",3
835,testimony,,caitlin,aside,"I honestly didn't expect for me to be in this position. I'm confused because, like, he got rid of somebody that was here and that was real and that wanted to be here for him when there are other women in the house who are not.",3
836,dialogue,,onyeka,colton,"Hi, Colton.",3
837,dialogue,,???,colton,Do you want to squeeze in?,3
838,dialogue,,colton,women,"Yeah, I'm gonna squeeze in.",3
839,testimony,bleep,caitlin,aside,"It's just hard. It's really hard. I feel like there are so many other girls who, like, should have been walked out that door before me. I feel like throwing me away this early was a really big mistake.",3
840,dialogue,,colton,nicole,Nicole... will you accept this rose?,3
841,dialogue,,nicole,colton,"Yes. Yes, I will.",3
842,testimony,,caitlin,aside,"He really needs to think about who's here for the right reasons. Life goes on. Maybe he'll regret his decision eventually and think, ""Oh, Caitlin's still back home. Maybe I should bring her back.""",3
843,sound,chimes tinkling,,,,3
844,sound,indistinct chatter,,,,3
845,dialogue,,bri,women,Why did Caitlin‐‐,3
846,dialogue,,kirpa,bri,I don't know. Apparently he wasn't vibing with her.,3
847,exclamation,,bri,self,What?,3
848,testimony,,bri,aside,"I was really shocked to hear that Caitlin went home. It's really unexpected, but at the same time I feel like I can appreciate and respect Colton more because he knows what he wants.",3
849,dialogue,,sydney,women,"He said that he just didn't see her as his wife, and that he didn't think that he could get there with her, so he sent her home.",3
850,testimony,,onyeka,aside,"With Colton sending Caitlin home, it's scary because it means any one of us could go home at any time. So all we have a lot of pressure going to the cocktail party.",3
851,dialogue,,katie,women,"That makes me, like, nervous.",3
852,dialogue,,heather,women,It's scary.,3
853,dialogue,,katie,women,It's really scaring me.,3
854,dialogue,,women,chris,Good morning. Hello! Hi.,3
855,dialogue,,chris,women,"Hey, everybody.",3
856,dialogue,,women,chris,"Hi, Chris.",3
857,dialogue,,chris,women,So you all had fun last night‐‐ until Caitlin goes home. Was that a surprise?,3
858,dialogue,,women,chris,Yes. 100% shocking.,3
859,dialogue,,chris,women,"There's always that moment where things change from, okay, the superficial having fun to ""I want this to be serious."" And in the vein of getting more serious, uh, I talked to Colton. Colton knows what he wants to do... And that means there will be no cocktail party tonight.",3
860,sound,dramatic musical flair,,,,3
861,dialogue,,chris,women,The good news-- there is gonna be a pool party.,3
862,exclamation,,women,self,"What? Oh, my God!",3
863,dialogue,all cheering,chris,women,You're gonna hang out all day. He's gonna have his shirt off. Y'all have fun. I'll see you later on this afternoon. See you guys.,3
864,dialogue,,women,chris,"See ya, Chris!",3
865,dialogue,,demi,self,I gotta go get ready.,3
866,testimony,,demi,aside,"This pool party is so much better than a cocktail party for me because I get to be sexy Demi, I get to have some fun in the sun with my man.",3
867,sound,all chattering,,,,3
868,exclamation,laughing,women,self,,3
869,testimony,,hannahb,aside,We're gonna have a pool party. I think it'll be fun.,3
870,sound,upbeat music,,,,3
871,testimony,,hannahb,aside,"I'm excited to see Colton, but it's super important that I get time to talk to him today...",3
872,dialogue,,colton,women,How are we doing? How are you doing?,3
873,dialogue,,women,colton,Good.,3
874,testimony,,hannahb,aside,"Because last time we talked on the group date, it was a total train wreck. So I'm hoping we can clear the air and get our relationship back to a good place.",3
875,dialogue,,colton,women,How are we doing?,3
876,dialogue,,women,colton,Good. How are you?,3
877,dialogue,,colton,women,"This week has been a little bit more emotional than what I thought it was gonna be. Um, I had some conversations that made me, you know, sort of question my instincts. And... I hope that my heart doesn't lead me in the wrong direction. I'm also hoping that I get some more clarity on that today. So canceling the cocktail party in hopes to lighten the mood a little bit.",3
878,dialogue,,women,colton,Yeah!,3
879,dialogue,,colton,women,Let's have some fun.,3
880,exclamation,,women,self,Yeah! Great. Whoo!,3
881,dialogue,,demi,colton,Take your shirt off.,3
882,sound,girls giggling,,,,3
883,dialogue,,colton,demi,I appreciate it.,3
884,sound,cheering,,,,3
885,testimony,gasps,heather,aside,"Oh, he looks so good with his shirt off. It's like... Like, prime.",3
886,dialogue,,demi,colton,"Now you need some oil. Mm, all sweaty. This looks really sexier, though. Now you look good.",3
887,sound,upbeat music,,,,3
888,dialogue,,colton,women,"Are we getting in the pool, or what?",3
889,exclamation,"girls squealing, girls chattering",women,self,"Oh, yeah. Yeah.",3
890,testimony,laughs,onyeka,aside,"Two days in a row, Colton no shirt on. I'm like, ""Sign me up."" I'm like, ""Honestly, he doesn't even need to wear his shirt to the rose ceremony. I will be A‐OK.""",3
891,exclamation,"girls chattering, squealing, screams",women,self,,3
892,testimony,,hannahg,aside,"I'm excited for Colton to be able to chill, because I know there's just been a few, like, feuds in the house. So I'm just hoping that the drama and tension just doesn't get in the way of me being able to hopefully talk to Colton, because I didn't get a date this week. You look so handsome.",3
893,dialogue,,colton,hannahg,You look great.,3
894,dialogue,,hannahg,colton,"Oh, gosh. Well, thank you.",3
895,dialogue,,colton,hannahg,I missed you.,3
896,dialogue,,hannahg,colton,I've been getting some sun by the pool every day and everything. You have to know I was stressing a little bit.,3
897,dialogue,,colton,hannahg,"No, but I‐‐I want you to know, like, it was‐‐ it was nothing... other than‐‐ I'm very confident in what we have.",3
898,dialogue,,hannahg,colton,I get it.,3
899,dialogue,,colton,hannahg,"And I know our chemistry, and I know how I feel when I'm around you. And that is for sure, so...",3
900,dialogue,,hannahg,colton,"That makes me really, really happy. And then to get to hang out with you, like, in an environment like this, like‐‐",3
901,dialogue,,colton,hannahg,That's the whole point of today too.,3
902,dialogue,,hannahg,colton,Yeah.,3
903,dialogue,,colton,hannahg,So I'm glad you pulled me first.,3
904,sound,seductive music,,,,3
905,dialogue,,colton,hannahg,I like you.,3
906,sound,patting,,,,3
907,exclamation,,women,self,"Yeah! Whoo! Yeah, Katie!",3
908,sound,"laughter, chatter",,,,3
909,dialogue,,hannahb,heather,Have you talked to him?,3
910,dialogue,,heather,hannahb,No. Have you?,3
911,dialogue,,hannahb,heather,"No, but I'm ready.",3
912,dialogue,,heather,hannahb,So ready.,3
913,dialogue,,hannahb,heather,Yeah.,3
914,dialogue,,heather,hannahb,Are you gonna tell him the truth about the situation with Caelynn?,3
915,dialogue,,hannahb,heather,"I don't want to talk about her. There's been, like, a lot of... petty... girl‐drama things. It's been a rough few days, but I'm done with Caelynn.",3
916,dialogue,,hannahb,heather,"This is, like‐‐",3
917,dialogue,,heather,hannahb,"No, I'm not doing this anymore. Well, it's like, you want to progress with your relationship.",3
918,dialogue,,hannahb,heather,Yeah.,3
919,dialogue,,heather,hannahb,You don't want to continue to dwell on the same thing.,3
920,dialogue,,hannahb,heather,"And then we can just, like, have fun, 'cause a rela‐‐ a relationship's supposed to be fun, and it has not been fun this week.",3
921,dialogue,,heather,hannahb,No.,3
922,dialogue,,hannahb,heather,At all.,3
923,dialogue,,heather,hannahb,I agree. I totally agree.,3
924,sound,melancholy music,,,,3
925,dialogue,laughs,caelynn,colton,,3
926,dialogue,,colton,caelynn,What do you drink?,3
927,dialogue,,caelynn,colton,A jalapeno margarita.,3
928,dialogue,laughs,hannahb,heather,Just kill me.,3
929,dialogue,,heather,hannahb,"Who knows what she's talking about, but she's not saying she loves you. My fear is that she's gonna go talk crap about you, and then he's gonna believe that.",3
930,dialogue,,hannahb,heather,"If‐‐oh, if Caelynn's talking crap about me, she'd better beware. There is a beautiful monster inside of me, and... today I'm gonna have to let it out.",3
931,dialogue,,heather,hannahb,"Okay, what?",3
932,dialogue,,hannahb,heather,"Mm‐hmm. I say there's a tank of rage. Well, right now it is full.",3
933,dialogue,,heather,hannahb,You're full?,3
934,dialogue,,hannahb,heather,I'm full. And the beast is about to... come out.,3
935,dialogue,,heather,hannahb,Is it?,3
936,dialogue,roaring,hannahb,heather,,3
937,sound,girls chattering,,,,3
938,sound,melancholy music,,,,3
939,dialogue,,onyeka,women,Do you know where Colton is?,3
940,dialogue,,nina,women,Who's talking to him right now?,3
941,dialogue,,elyse,women,I have no idea.,3
942,dialogue,,colton,caelynn,How are you?,3
943,dialogue,,caelynn,colton,I'm good. How are you doing?,3
944,dialogue,,colton,caelynn,"I'm good, I'm good.",3
945,dialogue,,heather,hannahb,"Right now, she's gonna talk crap about you and then he's gonna think you are the one to blame. And then he thinks that you're the problem.",3
946,dialogue,,hannahb,heather,I'm so fed up.,3
947,dialogue,laughs,caelynn,colton,"Okay, let's just get into it.",3
948,dialogue,,colton,caelynn,What are we getting into?,3
949,dialogue,,caelynn,colton,"Um, I want to be honest. So Hannah and I do have, like, a past, and it's not like an easy‐breezy past by any means. Um, I'm legit shaking. I don't like this.",3
950,dialogue,,colton,caelynn,Yeah.,3
951,dialogue,bleep,caelynn,colton,"Um, we were really close and then I noticed, like, when I was, like... getting more attention in terms of, like, Miss USA stuff, is, like, when she started to get in her head. Because I was first runner‐up at Miss USA. But she didn't place and it's like in that moment she started to talk and started to, like, do things. And it was like manipulation, deceitfulness, and talking... not kind things about me. It's such a pattern of behavior, and I've noticed it in the house too‐‐ where she kind of spirals whenever I have, like, the slightest bit of success, which I hate. Because, like, I love to be happy, and, like, have, like, happy people in my life, and whenever I feel like someone toxic is coming into my life, that's when I kind of fall back slightly, you know?",3
952,dialogue,,colton,caelynn,Yeah.,3
953,dialogue,,caelynn,colton,"I never want to, like, throw her under the bus or, like, do anything like that, but I wanted to make sure that you know, like, I want to be here for you. I want to focus on a relationship and I don't want‐‐ I just wanted to be honest.",3
954,dialogue,,colton,caelynn,"I mean, I‐‐I appreciate it.",3
955,dialogue,,caelynn,colton,It's awkward to me.,3
956,dialogue,,colton,caelynn,"I think while I try to stay focused on our relationship, I mean... you saying those things does concern me because I did have a one‐on‐one where I did get to know her, and I didn't see that, so...",3
957,dialogue,,caelynn,colton,"Yeah, yeah.",3
958,dialogue,,colton,caelynn,"Like, I‐‐I'm just‐‐ I'm really trying to process everything right now. and I think that's where it's, like, frustrating for me.",3
959,dialogue,,caelynn,colton,Yeah.,3
960,dialogue,,colton,caelynn,Because I'm trying to understand...,3
961,dialogue,,caelynn,colton,I'm sorry.,3
962,dialogue,,colton,caelynn,I'm trying to understand it.,3
963,dialogue,,caelynn,colton,I know. Yeah.,3
964,testimony,,colton,aside,"I like Hannah a lot, especially after our one‐on‐one and the time that we spent, but Caelynn tells me that Hannah is manipulative, toxic, and all of those things are very concerning. Very powerful words. I mean, I feel caught off‐guard, and it makes me sick to my stomach thinking about it. So I do want to get some answers. I do want to get some clarity, and I do want to know that I can trust my instincts.",3
965,dialogue,,hannahb,colton,Hello.,3
966,dialogue,,colton,hannahb,"Hey, how are you?",3
967,dialogue,,hannahb,colton,I'm good.,3
968,dialogue,,colton,heather,"Heather, do you mind if I talk to Hannah here?",3
969,dialogue,,heather,colton,"Yeah, take her away.",3
970,dialogue,laughs,colton,heather,All right.,3
971,dialogue,,hannahb,colton,Do you want to sit right here?,3
972,dialogue,,colton,hannahb,"Yeah, I'll sit right here.",3
973,dialogue,,hannahb,colton,Okay.,3
974,dialogue,sighs,colton,hannahb,,3
975,dialogue,,hannahb,colton,How are you?,3
976,dialogue,,colton,hannahb,"Good, I'm good. How are you?",3
977,dialogue,,hannahb,colton,I feel better today. The past few days have not been good.,3
978,dialogue,,colton,hannahb,"I know, I can agree. Today I just want to hear from you. I mean, I just‐‐I wanna move past this, because...",3
979,dialogue,,hannahb,colton,I do too.,3
980,dialogue,,colton,hannahb,"I wanna get back to, like, where we were the night of our one‐on‐one.",3
981,dialogue,,hannahb,colton,Okay.,3
982,dialogue,,colton,hannahb,"But when Caelynn talked to me... your character did come into question. And there just were some alarming things, in my opinion, that were said.",3
983,dialogue,,hannahb,colton,Okay.,3
984,dialogue,,colton,hannahb,"The words, uh, I'm caught up on‐‐ ""manipulative,"" ""toxic,"" and ""deceitful."" Like, that is a big deal. That is something that I'm not looking for.",3
985,dialogue,,hannahb,colton,I'm not‐‐ I'm not deceitful. I'm not manipulative. It's lies that just aren't true.,3
986,dialogue,,colton,hannahb,"If it's not true, why would she say that?",3
987,dialogue,,hannahb,colton,"I think because she's manipulative and fake. She can put on a show of... whatever Caelynn wants to be, whatever version she wants to be for whatever goal is in mind. She's not showing all of who she is when she's with you, and I honest‐to‐goodness, like, believe that if you picked her at the end... you would never see the full person. It makes me‐‐it, like breaks my heart for you, and that's me being... real and as honest as possible.",3
988,dialogue,"bleep, sighs",colton,hannahb,"Yeah.  I mean, it's just a lot for me to‐‐",3
989,dialogue,,hannahb,colton,"Absolu‐‐I mean, I know.",3
990,dialogue,,colton,hannahb,"Like, hearing you're deceitful and you're saying she's being deceitful, I feel like I'm going round and round in circles. Like, that's why, like, for me this is so frustrating. I guess I just don't know what to believe.",3
991,dialogue,,hannahb,colton,Just freaking trust me. I'm telling you the truth.,3
992,sound,tense music,,,,3
993,dialogue,bleep,colton,hannahb,"Sorry, I just need to take a moment. What the ?",3
994,sound,dramatic music,,,,3
995,testimony,,hannahb,aside,"This is my worst nightmare. Today I was hoping I would get our relationship back on track, but instead I had to defend my character, and that sucks. My fear is that Colton listens to her lies and he sends me home tonight.",3
996,dialogue,bleep,hannahb,self,.,3
997,dialogue,,colton,producer,I'm frustrated 'cause I still don't understand this.,3
998,dialogue,,producer,colton,"Yeah, I know.",3
999,dialogue,,colton,producer,And the last thing I wanted to do today was spend all day at the pool party talking about this.,3
1000,dialogue,,sydney,courtney,Do you know where Colton is?,3
1001,dialogue,,courtney,women,Colton is still talking to Hannah B.,3
1002,dialogue,,nina,courtney,How long have they been talking for?,3
1003,exclamation,,sydney,self,Good grief.,3
1004,dialogue,,courtney,???,"They've been talking for, like, a very long time.",3
1005,dialogue,,sydney,women,"Tonight is the rose ceremony, so it's not fair to everyone if she's taking up the whole... Pool party.",3
1006,dialogue,,nina,women,I agree.,3
1007,dialogue,,colton,???,"I like Hannah and I value her opinion, but I'm not getting clarity at all, and with Caelynn it's the same thing.",3
1008,dialogue,,???,women,How many people haven't talked to him?,3
1009,dialogue,,kirpa,women,I haven't.,3
1010,dialogue,,demi,women,I haven't.,3
1011,dialogue,,courtney,women,If I don't talk to him then I'm going home tonight. I need to talk to him right now.,3
1012,dialogue,,colton,women,"It's two completely different stories, so I don't know what to believe. It's just confusing.",3
1013,dialogue,,chris,colton,Hi.,3
1014,dialogue,,colton,chris,What's up?,3
1015,dialogue,,chris,colton,You all right?,3
1016,dialogue,,colton,chris,Yep.,3
1017,dialogue,,chris,colton,Why are you frustrated?,3
1018,dialogue,,colton,chris,"I'm frustrated 'cause I like both of them. I don't know, it's just two different stories that I keep hearing.",3
1019,dialogue,,chris,colton,And so what do you feel like you're missing?,3
1020,dialogue,,colton,chris,"I was hoping to have some sort of clarity, and I still don't.",3
1021,dialogue,,chris,colton,Yeah.,3
1022,dialogue,,colton,chris,"And I feel like it's gonna affect my relationship with Hannah and Caelynn. I mean, the statement, like, Hannah said is, ""If you pick her, you're not gonna see the full her."" Like, that was a fear of mine coming into this. ""Can somebody take advantage of me?""",3
1023,dialogue,,chris,colton,Do you think it's gonna affect your decision tonight?,3
1024,dialogue,,colton,chris,Could. I just need to figure out what I want to do.,3
1025,sound,suspenseful music,,,,3
1026,sound,suspenseful music,,,,3
1027,testimony,,katie,aside,"Tonight is the third rose ceremony. Caelynn, Nicole, and Elyse are all walking in today with a rose, but because of the Caelynn and Hannah situation I'm gonna guess half of the girls today at the pool party didn't get individual time with him, so I think that a lot of people are nervous that they might not be getting a rose.",3
1028,dialogue,,colton,women,This week caught me by surprise. It was very trying and it was very emotional.,3
1029,testimony,,hannahb,aside,"Colton and I, we did have the strongest connection. But now I'm worried because Caelynn told him all these crazy things about me...",3
1030,dialogue,,colton,women,"And I want you guys to know... that if you don't receive a rose, it isn't because you aren't incredible.",3
1031,testimony,,hannahb,aside,So tonight I am really scared because I don't know how he's feeling. My worst fear is that I don't get a rose.,3
1032,dialogue,,colton,hannahg,"Hannah G. Hannah, will you accept this rose?",3
1033,dialogue,,hannahg,colton,"Absolutely, yes. Thank you so much.",3
1034,dialogue,,colton,hannahg,You're welcome.,3
1035,dialogue,,colton,tayshia,"Tayshia. Tayshia, will you accept this rose?",3
1036,dialogue,,tayshia,colton,Absolutely.,3
1037,testimony,,nina,aside,I'm feeling nervous because Hannah and Caelynn occupied most of the time with Colton...,3
1038,dialogue,,colton,katie,"Katie. Katie, will you accept this rose?",3
1039,testimony,,nina,aside,"And because of that I didn't have any time to speak with him, so it sucks. There's the potential that I could go home tonight.",3
1040,dialogue,,colton,cassie,"Cassie. Cassie, will you accept this rose?",3
1041,dialogue,,cassie,colton,"Yes, of course.",3
1042,testimony,,onyeka,aside,"I had something special planned with Colton today, and it just doesn't sit well with me knowing that I never got time to talk to him.",3
1043,dialogue,,colton,kirpa,"Kirpa. Kirpa, will you accept this rose?",3
1044,dialogue,,kirpa,colton,"Yes, absolutely. Thanks.",3
1045,testimony,,onyeka,aside,"I think what I had planned with him, he would have much more enjoyed that than listening to two pageant girls talk through their drama for two hours.",3
1046,dialogue,,colton,sydney,"Sydney. Sydney, will you accept this rose?",3
1047,dialogue,,sydney,colton,Yes.,3
1048,testimony,,caelynn,aside,"I do have a rose, but it's still scary. Colton could be the one, and I'm afraid Hannah B. will continue to interfere in something that could potentially be my future.",3
1049,dialogue,,colton,demi,"Demi. Demi, will you accept this rose?",3
1050,dialogue,,demi,colton,I am ecstatic to accept this rose.,3
1051,testimony,,caelynn,aside,"I know her pattern of behavior, and I know how manipulative she can be, so life would be much easier if Hannah B. didn't get a rose.",3
1052,dialogue,,colton,tracy,"Tracy. Tracy, will you accept this rose?",3
1053,dialogue,,tracy,colton,"Yes, I will. Thank you.",3
1054,testimony,,hannahb,aside,Caelynn today showed that she was a snake...,3
1055,dialogue,,colton,courtney,Courtney.,3
1056,testimony,,hannahb,aside,"Just upsetting and frustrating, and annoying.",3
1057,dialogue,,colton,courtney,"Courtney, will you accept this rose?",3
1058,dialogue,,courtney,colton,I would love to.,3
1059,dialogue,,colton,heather,Heather.,3
1060,testimony,,hannahb,aside,Being here with Caelynn brings out my worse side.,3
1061,dialogue,,colton,heather,"Heather, will you accept this rose?",3
1062,dialogue,,heather,colton,Of course. Thank you so much.,3
1063,testimony,,hannahb,aside,What if he believes her lies and he doesn't give me a rose tonight?,3
1064,dialogue,,colton,onyeka,"Onyeka. Onyeka, will you accept this rose?",3
1065,dialogue,,onyeka,colton,Of course.,3
1066,testimony,,hannahb,aside,"If Caelynn is the reason that I go home, I would be heartbroken. It would probably be the worst thing that could happen.",3
1067,dialogue,,chris,all,Ladies... Colton... it's the final rose tonight. When you're ready.,3
1068,dialogue,,colton,hannahb,"Hannah B. Hannah, will you accept this rose?",3
1069,dialogue,,hannahb,colton,"Yes, I will. Thank you.",3
1070,dialogue,shaky sigh,hannahb,self,,3
1071,dialogue,,chris,women,"Ladies, I'm sorry. You did not receive a rose. Take a moment, say your good‐byes.",3
1072,sound,somber music,,,,3
1073,sound,quiet chatter,,,,3
1074,dialogue,,nina,colton,Thank you. I wish you the best of luck.,3
1075,dialogue,,colton,nina,Thank you.,3
1076,dialogue,,???,women,"Bye, ladies.",3
1077,dialogue,,women,???,Bye.,3
1078,testimony,,caelynn,aside,I feel disappointed. Hannah B. should go home because it worries me to think she could continue to try and stab at our relationship...,3
1079,sound,indistinct chatter,,,,3
1080,dialogue,,bri,colton,Good luck.,3
1081,dialogue,,colton,bri,Thank you.,3
1082,testimony,,caelynn,aside,So it's‐‐ it's incredibly frustrating.,3
1083,dialogue,,catherine,colton,Nice meeting you.,3
1084,dialogue,,colton,catherine,Hey.,3
1085,dialogue,,catherine,colton,I had fun.,3
1086,dialogue,,colton,catherine,Take care of Lucy. Give her a big hug for me.,3
1087,dialogue,,catherine,colton,I will. I'm so excited to see her.,3
1088,dialogue,,women,catherine,"Bye, we love you.",3
1089,sound,tense music,,,,3
1090,sound,all chattering,,,,3
1091,testimony,,hannahb,aside,"I am happy. I mean, I'm glad I'm here. But I don't feel very good.",3
1092,dialogue,,colton,women,"Looking around right now, I can't wait to continue this journey with you guys.",3
1093,testimony,,hannahb,aside,"I mean, I was the last one called for a rose, and it was just scary. I literally just wanted to look at him when I got the rose and be like... ""Why are‐‐why did you just do that? I really like you, but thank you."" I don't feel like that would have ever happened if people wouldn't have talked about me the way they have.",3
1094,exclamation,,women,self,Cheers to us.,3
1095,testimony,bleep,hannahb,aside,I don't deserve all this stuff being said about me. I just never thought this would ever happen to me. It's just not fair. I hate her.,3
1096,sound,dramatic music,,,,3
1097,sound,sniffs,,,,3
