line,type,context,talking,talking_to,words,episode
704,dialogue,,caelynn,colton,Mm‐hmm.,4
705,dialogue,,colton,caelynn,They expect this simple answer.,4
706,dialogue,,caelynn,colton,Mm‐hmm.,4
707,dialogue,,colton,caelynn,They want a reason.,4
708,dialogue,,caelynn,colton,Yeah.,4
709,dialogue,,colton,caelynn,And my reason's complicated.,4
710,dialogue,,caelynn,colton,Thank you. Thank you for being able to open up to me too.,4
711,dialogue,,colton,caelynn,Yeah.,4
712,dialogue,,caelynn,colton,"You know, I think that's... maybe why I feel so safe with you.",4
713,dialogue,,colton,caelynn,"Yeah. You're incredibly strong, you know that?",4
714,dialogue,,caelynn,colton,Thank you.,4
715,sound,soft piano music,,,,4
716,testimony,,caelynn,aside,"I feel like I've been through hell and back. But I think every time I open up it makes me stronger, and I'm able to take a little piece of me back that was broken by it. I'm way stronger than I ever imagined.",4
717,dialogue,,colton,caelynn,You okay?,4
718,dialogue,,caelynn,colton,Mm‐hmm.,4
719,dialogue,,colton,caelynn,Okay.,4
720,testimony,,caelynn,aside,"I wouldn't open up with him about this if I didn't feel so safe with him. Everything about our relationship feels natural and feels real and feels authentic. And... it just‐‐it‐‐it feels right. I don't think I've ever had like, a connection the way that Colton and I have one.",4
721,dialogue,,colton,caelynn,"So we have this whole place to ourselves, right?",4
722,dialogue,,caelynn,colton,The whole place?,4
723,dialogue,,colton,caelynn,Yeah.,4
724,dialogue,,caelynn,colton,This is so beautiful.,4
725,testimony,,caelynn,aside,It just feels like it's us. I know that I can definitely see myself falling in love with him. I just feel so confident in us.,4
726,sound,exciting music,,,,4
727,sound,dramatic music,,,,4
728,exclamation,,???,self,"Oh, my gosh.",4
729,testimony,,heather,aside,Tonight is the rose ceremony and I'm nervous.,4
730,dialogue,,onyeka,women,"Obviously, we're all very anxious to talk to him and say what we need to say, because there's only three of us that have roses, and people are going home tonight.",4
731,testimony,,demi,aside,"Going into the ceremony tonight, there's a lot of things going on, a lot of emotions. There's still tension between Caelynn and Hannah Brown. Courtney is still in a funk. She still won't even look me in the eye. I tried to talk to her. She won't talk to me. It's really disappointing, but I am not surprised at all.",4
732,dialogue,,demi,women,"All right, girlies, I really think that everyone needs to make sure that they take the opportunity to get your time tonight, especially because there's gonna be some of y'all leaving.",4
733,testimony,,tracy,aside,This issue with Courtney and Demi has been stewing or brewing or whatever for a while. I think it's only a matter of time until it comes to a head and explodes.,4
734,dialogue,,women,colton,Hi.,4
735,dialogue,,colton,women,Hey. You guys look amazing. How you guys doing?,4
736,dialogue,,women,colton,"Good, how are you?",4
737,dialogue,,colton,women,"Good, good. Singapore's been amazing, right?",4
738,dialogue,,women,colton,Yes.,4
739,dialogue,,colton,women,"It just gives me so much hope that at the end of this, I'm gonna be the happiest and luckiest man on the planet. So to all of you incredible ladies and to finding love. So cheers.",4
740,testimony,,all,aside,Cheers.,4
741,testimony,,hannahg,aside,I feel good about where Colton and I stand. I feel excited and hopeful and I just want to hang out with him more.,4
742,dialogue,,hannahg,colton,"Is this your place, seriously?",4
743,dialogue,,colton,hannahg,This is my room.,4
744,dialogue,,hannahg,colton,Look at you.,4
745,testimony,,hannahg,aside,"There's definitely some sparks flying and chemistry between Colton and I, but I'm terrified to just put everything out on the line and really, really wear my heart on my sleeve. But it is important if I want this relationship to keep going forward. It means a lot that, like, even though your bed is perfectly made, I don't know if that's your thing, but like‐‐",4
746,dialogue,,colton,hannahg,I have a little OCD in me.,4
747,dialogue,,hannahg,colton,"I kinda do too. I kinda do too, I get it. But it means a lot that you brought me here. I do want us to, like, move forward.",4
748,dialogue,,colton,hannahg,Yeah.,4
749,dialogue,,hannahg,colton,"So I'm going to try really hard to open up, even though it's scary for me.",4
750,dialogue,,colton,hannahg,Okay.,4
751,dialogue,,hannahg,colton,"And, um... it's‐‐I'm not gonna be great at words, and I'm not gonna be great at saying what I need to say, because I am, like, comfortable around you, but it also makes me nervous to open up about those things, so...",4
752,dialogue,,colton,hannahg,Yeah. I do want to get to know you more.,4
753,dialogue,,hannahg,colton,Yeah.,4
754,dialogue,,colton,hannahg,"'Cause like, for me, it's like, in a way, like, I was like, ""Man, I'm frustrated, because I really like Hannah G. so much""...",4
755,dialogue,,hannahg,colton,Mm‐hmm.,4
756,dialogue,,colton,hannahg,"""And I don't know a ton about her.""",4
757,dialogue,,hannahg,colton,Yeah.,4
758,dialogue,,colton,hannahg,"But like, I do know I like the way you make me feel.",4
759,sound,gentle romantic music,,,,4
760,testimony,,hannahg,aside,"Colton definitely made me feel good about telling him that I was nervous about opening up. I think Colton being understanding shows me his character and like, who he is, and that's something super attractive to me.",4
761,dialogue,,colton,hannahg,I just want you to be comfortable.,4
762,dialogue,,hannahg,colton,Me too.,4
763,testimony,,hannahg,aside,"I knew that Colton and I were like, on a really good path, but like, tonight he acknowledged me in, like, the biggest way ever. This is why I'm here. If Colton keeps on the track of how he was tonight, I see this becoming maybe something big.",4
764,dialogue,,hannahg,colton,There we go. Are you folding it or are you just going straight down?,4
765,dialogue,,colton,hannahg,"No, straight down.",4
766,dialogue,,hannahg,colton,Gotta be even.,4
767,testimony,,nicole,aside,"It's been kind of a stressful night, I think, for everyone just because it's like, tension has been really high. There's been like, a lot of unspoken, like, business.",4
768,testimony,,caelynn,aside,"Since my one‐on‐one, I've been thinking about all of the things that have been going on between Hannah B. and I. There's this unnecessary tension, unnecessary drama. It's a tough environment, and I get that, but at this point, enough's enough, and I'm over the *bleep*.",4
769,dialogue,,caelynn,hannahb,Can I grab you for a sec?,4
770,dialogue,,hannahb,caelynn,Yeah.,4
771,testimony,,onyeka,aside,"Hannah B. and Caelynn have had a very, um, hard relationship I would say. I'm not sure why Caelynn pulled Hannah B. aside, but I feel like *bleep* about to go down.",4
772,dialogue,,sydney,women,"I think this is the first time they've actually talked to each other and not to him, not to us about it.",4
773,dialogue,,demi,women,"Exactly, exactly, exactly. They have been avoiding each other like the *bleep* plague.",4
774,dialogue,,hannahb,caelynn,Hello.,4
775,dialogue,,caelynn,hannahb,Hey. How are you?,4
776,dialogue,,hannahb,caelynn,Good. how are you?,4
777,dialogue,,caelynn,hannahb,"Good. Okay. I just want to say there's been tension. There's been unnecessary drama. Like, I just‐‐I think we've both kinda been putting it off, like, we don't wanna address it.",4
778,dialogue,,hannahb,caelynn,"Um, I mean, I've been thinking about wanting to talk to you and...",4
779,dialogue,,caelynn,hannahb,Yeah.,4
780,dialogue,,hannahb,caelynn,"It has been uncomfortable. We used to be good friends and then we had a tiff, and I think it's okay for us to be a little upset. There is no getting around it.",4
781,dialogue,,caelynn,hannahb,"But it's hard enough as women and hard enough as we've both been through such tough things, so I think my thing is, why not be supportive of one another? Let's put the past in the past. Let's squash this once and for all. Let's just, like, it's done. I'm not necessarily saying we're gonna be best friends...",4
782,dialogue,,hannahb,caelynn,"I want to enjoy my time, and I feel like this has not made it as...",4
783,dialogue,,caelynn,hannahb,As enjoyable as it should be.,4
784,dialogue,,hannahb,caelynn,"Yeah, and it's been‐‐ it's been frustrating, because I had to deal last week with stuff that I didn't ever wanna have to talk about. But...I‐‐I'm also aware that I think Colton has a relat‐‐ connection with you, and I know he has a connection with me. We're gonna hopefully be here.",4
785,dialogue,,caelynn,hannahb,Yeah.,4
786,dialogue,,hannahb,caelynn,"And I don't, like, think you're a horrible person.",4
787,dialogue,,caelynn,hannahb,"No, I‐‐I keep saying that. I'm like, I‐‐I don't wish anything bad upon you ever.",4
788,dialogue,,hannahb,caelynn,Yeah.,4
789,dialogue,,caelynn,hannahb,"Truly, truly, truly, Hannah. Like, truly.",4
790,dialogue,,hannahb,caelynn,"You know, whatever has been said and taken differently than it was supposed to, I'm sorry for that.",4
791,dialogue,,caelynn,hannahb,"No, I apologize too.",4
792,dialogue,,hannahb,caelynn,So...,4
793,dialogue,,caelynn,hannahb,Yeah.,4
794,dialogue,,hannahb,caelynn,"Yeah, I think it's good.",4
795,dialogue,,caelynn,hannahb,Me too.,4
796,dialogue,,hannahb,caelynn,I feel better.,4
797,dialogue,,caelynn,hannahb,"Me too, I feel so much better.",4
798,testimony,,hannahb,aside,"I do accept her apology. We don't have to be best friends and not necessarily that that's what we're trying to do, but at least it's just done, and World War III was averted tonight.",4
799,testimony,,caelynn,aside,Let's go back in there and shake these girls up.,4
800,sound,laughter,,,,4
801,dialogue,,???,courtney,Are you feeling different from the other day?,4
802,dialogue,,courtney,women,"I'm feeling better and a lot more optimistic. I just, you know, I don't know what's gonna happen tonight, and I hope I'm here, and I hope that people that don't deserve to be here... eventually aren't here anymore.",4
803,dialogue,,???,courtney,Do you think that people don't deserve to be here?,4
804,dialogue,,courtney,women,"You know, it has everything to do with where you are in life and what you say and what you do and how you act. It's not a show, it's not like a show and tell, it's not a game.",4
805,testimony,,demi,aside,"Courtney is a *bleep* joke. Like, there is nothing that ever comes out of her mouth that is really her. She's always putting on a show and saying, like, the craziest things that I've ever heard of.",4
806,dialogue,,onyeka,demi,Everything okay?,4
807,dialogue,,demi,onyeka,Yeah.,4
808,dialogue,,onyeka,demi,Okay.,4
809,dialogue,,demi,onyeka,Thank you.,4
810,dialogue,,onyeka,demi,Just making sure.,4
811,dialogue,,demi,onyeka,"Yeah, no, thank you.",4
812,dialogue,,onyeka,demi,"I know it's kinda hard, people‐‐you feel like‐‐",4
813,dialogue,,demi,onyeka,"Well, it's like, I don't wanna be *bleep* mean to her, but I'm sort of tired of her throwing shade. I just wanna be like, ""Shut the *bleep* up.""",4
814,dialogue,,onyeka,demi,"Do you think, like, Colton knows what went down between you guys?",4
815,dialogue,,demi,onyeka,I don't know. Do you think she's gonna talk to him?,4
816,dialogue,,onyeka,demi,You just literally never know.,4
817,testimony,,demi,aside,"Yeah. I'm one of the nicest people in the world, but I'm tolerant until I'm not anymore.",4
818,dialogue,,demi,hannahb,Do you mind?,4
819,dialogue,,hannahb,demi,"Ugh, I guess you can steal our man.",4
820,testimony,,demi,aside,Maybe it's time for us to start being a little more honest.,4
821,dialogue,,demi,colton,"Um, I don't wanna talk about this long, 'cause I wanna get into the‐‐you know, whatever else I wanna talk about. But, uh, Courtney... She is like the cancer of the house. She, like, attacked me. Uh, she told me I was, like, playing God because I talked to you again that night, and I just wanted to tell you, like...",4
822,dialogue,,colton,demi,She‐‐she attacked you?,4
823,dialogue,,demi,colton,"Yeah, but I mean, it didn't really faze me. But I did wanna tell you, because out of all of the women here, the one person who I think that is definitely not deserving of your heart is her, and I don't want you to, like, waste any more time on her. But‐‐I‐‐you know, I don't‐‐ it like, ugh... It, like, kills me to have to even talk about it at all.",4
824,testimony,,colton,aside,"That's shocking to hear. I'm trying to wrap my head around it right now. I haven't had the most time with Courtney. But I like to trust my gut, and I definitely didn't see that coming.",4
825,dialogue,,colton,demi,Not everybody gets along.,4
826,dialogue,,demi,colton,Yeah.,4
827,dialogue,,colton,demi,"But I definitely don't ever wanna hear somebody, like, attacks or somebody is verbally abusive.",4
828,dialogue,,demi,colton,Yeah.,4
829,dialogue,,colton,demi,That's not right.,4
830,dialogue,,demi,colton,"I don't know what she says to you, but I think that you're a smart guy, and you can probably see that for your own self. That's really all I wanna say about it.",4
831,dialogue,,colton,demi,All right.,4
832,sound,tense music,,,,4
833,dialogue,,courtney,demi,"Hey, guys.",4
834,dialogue,laughs,demi,courtney,,4
835,dialogue,,colton,demi,Appreciate you.,4
836,dialogue,,demi,colton,Appreciate you.,4
837,dialogue,,colton,demi,Yep.,4
838,dialogue,,courtney,colton,How are you?,4
839,dialogue,,colton,courtney,"Good, how are you doing?",4
840,dialogue,,courtney,colton,"Um, you know. I would love to say that I'm doing good. But you know, I feel like I'm... you know, I just have to be honest, I'm‐‐I'm not doing the best. Last time I saw you was at the group date, and I didn't get to talk to you. I opened up to Demi about how I was upset, and she consoled me and told me like, ""It's gonna be okay."" She finished her sentence, got up, said she was going to the bathroom, went directly to talk to you for a second time. And you gave her the group date rose, and I knew that you probably didn't know what was going on.",4
841,dialogue,,colton,courtney,"I didn't know what was going on that night, but tonight sitting here with Demi, the words ""attack"" and you being ""the cancer of the house"" were brought to my attention.",4
842,testimony,,courtney,aside,"The ""cancer of the house."" Like, literally my worst enemy in the world would never say that about me.",4
843,dialogue,,courtney,demi,"I think every single person in the house, especially myself, can agree that if anyone isn't here for the right reasons, it is Demi.",4
844,dialogue,,demi,women,"And as I was walking out she said, ""Well, I wish I could say I was doing good, but..."" So I know she's just in there bashing me.",4
845,dialogue,,courtney,colton,"You only see this much of Demi. I see this much of Demi, and I see how she acts, and what she says and what she does.",4
846,dialogue,,demi,women,"Nobody wants to be around her most of the time, because she is so negative. She complains all the time, and she makes everybody feel like crap.",4
847,dialogue,,colton,courtney,"I mean, so, you just told me the whole house thinks she's the cancer. She just told me the whole house thinks you're the cancer. I'm trying‐‐I'm...",4
848,dialogue,,courtney,colton,"I think what she said is the furthest thing from the truth. She isn't here for you. You could be anybody. The fact that you're the bachelor, and the fact that this is a TV show is the reason why she's here.",4
849,dialogue,,colton,courtney,"I mean, that's‐‐ for me, that's like, the worse thing to hear. Because like, that‐‐ coming into this, like, my greatest fear is someone that's here to win.",4
850,dialogue,,courtney,colton,"That's all she's ever said is that, ""This is a game. I'm gonna play the game the right way.""",4
851,dialogue,,colton,courtney,She said that?,4
852,dialogue,,courtney,colton,"Yes, 100%.",4
853,testimony,,colton,aside,Hearing that is making me sort of question now my relationship with Demi. This is my worst nightmare and my greatest fear coming alive right now. Is the Demi that I see the real Demi or is she somebody else?,4
854,dialogue,,colton,courtney,"All right, well, I appreciate everything that you just told me. I really do.",4
855,testimony,,courtney,aside,"I'm a very kind, patient, loving, caring person until you press the wrong button, and that's not a button you wanna press. I'm not gonna let anyone step on me. I will be patient with you, but the moment that you try my character, I'm done with you. All bets are off at this point.",4
856,dialogue,,???,courtney,"Hey, Court.",4
857,dialogue,,courtney,women,I would like to take a poll. Raise your hand if you think I'm the cancer of the house.,4
858,dialogue,,???,women,What? I would never use those words ever. Why? That's what I said.,4
859,dialogue,,courtney,women,I'm the cancer of the house.,4
860,dialogue,,women,demi,You said that? You said that about her?,4
861,dialogue,,demi,women,Yeah.,4
862,dialogue,,women,demi,Why? Why?,4
863,dialogue,,demi,women,Because I do feel that way. I feel like you are.,4
864,testimony,,onyeka,aside,"Bomb! Here we go, it's happening.",4
865,dialogue,,courtney,demi,In what ways?,4
866,dialogue,,demi,courtney,I just‐‐that's how I feel. I feel like you are the cancer of the house.,4
867,dialogue,,courtney,demi,Because I had a calm and concise conversation?,4
868,dialogue,,demi,courtney,"You did not have a calm and concise conversation with me, dude. You were mean to me.",4
869,dialogue,,courtney,demi,"And that is how you reacted to me. And I said, ""Let's bring it down. Let's have a conversation.""",4
870,dialogue,,demi,courtney,"No, that's not how you were at all. You were mean, you attacked me, you said crazy things about my character.",4
871,dialogue,,courtney,demi,I didn't attack you.,4
872,dialogue,,demi,courtney,"Yes, you did.",4
873,dialogue,,courtney,demi,But I think I should have.,4
874,dialogue,,demi,courtney,"You already did, Courtney.",4
875,dialogue,,courtney,demi,I was very calm. I was very concise.,4
876,dialogue,,demi,courtney,"No, you attacked me. You said the meanest things people have ever said to me in my life that night. You said I was playing God. You said that I‐‐you insinuated that I had no class. You questioned how old I was when we're the same *bleep* age.",4
877,dialogue,,courtney,demi,"Because your maturity sometimes is very telling. That doesn't mean I'm being mean, but sometimes you act very immature.",4
878,dialogue,,demi,courtney,"No, you were very mean.",4
879,dialogue,,courtney,demi,"Like, I think you should probably take a time‐out.",4
880,testimony,,demi,aside,I am so not in the wrong in this situation. She is only attacking me because of her own insecurities.,4
881,dialogue,,courtney,demi,Maybe I should warn him about you.,4
882,dialogue,,demi,courtney,"I'm sure that you did, Courtney. I have no doubt in my mind that you talked mad *bleep* about me.",4
883,dialogue,,courtney,demi,I think your personality is ridiculous.,4
884,dialogue,,demi,courtney,"...day one that you would... You said, ""I thought I had a big personality ""until I met Demi. Demi has such a big personality.""",4
885,dialogue,,courtney,demi,"Because it's absolutely ridiculous on a different scale, and that was my way of ""complimenting"" you.",4
886,dialogue,,demi,courtney,"No, because I'm secure in myself.",4
887,dialogue,,courtney,demi,I love that you feel like you need to yell.,4
888,dialogue,scoffs,demi,courtney,,4
889,dialogue,,courtney,demi,You have so much class.,4
890,dialogue,,demi,courtney,"Okay, you have nothing left to say, clearly.",4
891,sound,tense music,,,,4
892,sound,excited chatter,,,,4
893,dialogue,,chris,women,It is time for the rose ceremony.,4
894,sound,dramatic music,,,,4
895,testimony,,onyeka,aside,"Going into this rose ceremony, there is just so much tension. Courtney and Demi have had a very hard relationship, I would say. We thought the big explosion at the group date a couple days ago was like, the big finale, but, I mean, no, that was not the finale. Tonight was the big finale.",4
896,testimony,,cassie,aside,"Calling Courtney the cancer of the house was definitely not the right choice of words. But Demi has a rose, so Demi's safe. And who knows what Colton's gonna do?",4
897,dialogue,,colton,women,"This week has been unbelievable, and I wanna say thank you for making this an unbelievable start to what is a great journey.",4
898,sound,tense music,,,,4
899,dialogue,,colton,hannahg,"Hannah G. Hannah, will you accept this rose?",4
900,dialogue,,hannahg,colton,"Absolutely, thank you.",4
901,testimony,,hannahb,aside,I can relate to what happened tonight between Demi and Courtney.,4
902,dialogue,,colton,heather,Heather.,4
903,testimony,,hannahb,aside,I had a very similar situation last week with Caelynn.,4
904,dialogue,,colton,heather,Will you accept this rose?,4
905,dialogue,,heather,colton,Of course. Thank you.,4
906,testimony,,hannahb,aside,"We ended up having, I think, a really good conversation for both of us to, like, move forward.",4
907,dialogue,,colton,kirpa,Kirpa.,4
908,testimony,,hannahb,aside,But I'm nervous.,4
909,dialogue,,colton,kirpa,"Kirpa, will you accept this rose?",4
910,dialogue,,kirpa,colton,"Yes, thank you.",4
911,testimony,,hannahb,aside,This week I need Colton to give me validation that he wants me here. I need a rose tonight.,4
912,dialogue,,colton,hannahb,"Hannah B. Hannah, will you accept this rose?",4
913,dialogue,,hannahb,colton,Yes.,4
914,dialogue,,colton,katie,"Katie. Katie, will you accept this rose?",4
915,dialogue,,katie,colton,Absolutely.,4
916,testimony,,demi,aside,I really hope Courtney goes home tonight. There is no one else who deserves to be here less than her.,4
917,dialogue,,colton,elyse,Elyse.,4
918,testimony,,demi,aside,"Tracy and me beef all the time, but literally, Tracy deserves to be here more than Courtney does.",4
919,dialogue,,colton,elyse,"Elyse, will you accept this rose?",4
920,dialogue,,elyse,colton,"Yeah, of course.",4
921,testimony,,demi,aside,"I'm okay with having the balls to have to say to Colton, ""Hey, there's a girl here who sucks.""",4
922,dialogue,,colton,sydney,Sydney.,4
923,testimony,,demi,aside,"You know, maybe she could potentially not suck one day.",4
924,dialogue,,colton,sydney,Will you accept this rose?,4
925,dialogue,,sydney,colton,Yes.,4
926,testimony,,demi,aside,"But as of right now, she sucks.",4
927,testimony,,courtney,aside,Demi said that I am the cancer of the house.,4
928,dialogue,,colton,cassie,Cassie.,4
929,testimony,,courtney,aside,"It just doesn't make sense, and you already have a rose. Like, I don't get it. Like, what are you trying to do?",4
930,dialogue,,colton,cassie,"Cassie, will you accept this rose?",4
931,dialogue,,cassie,colton,Yes.,4
932,testimony,,courtney,aside,"The cancer of the house. I'm the furthest thing from that, and I would hate to leave with him believing that about me.",4
933,dialogue,,colton,nicole,"Nicole. Nicole, will you accept this rose?",4
934,dialogue,,nicole,colton,"Yes, I will.",4
935,dialogue,,chris,all,"Ladies, Colton, it's the final rose tonight. When you're ready.",4
936,sound,dramatic music,,,,4
937,dialogue,,colton,onyeka,"Onyeka. Onyeka, will you accept this rose?",4
938,dialogue,,onyeka,colton,Absolutely.,4
939,dialogue,,chris,women,"Courtney, Tracy, I'm sorry. Take a moment. Say your good‐byes.",4
940,dialogue,,women,women,I love you. Bye. I hope you have an incredible time. Love you.,4
941,dialogue,,tracy,colton,Bye. Thanks. Good luck with everything.,4
942,dialogue,,colton,tracy,Thank you.,4
943,dialogue,,tracy,women,"Bye, guys.",4
944,dialogue,,courtney,colton,Thank you for an incredible journey.,4
945,testimony,,courtney,aside,It says a lot about someone if you already have a rose and you decide to spend your one‐on‐one time bashing another female.,4
946,dialogue,,courtney,colton,I wish you the best of luck.,4
947,dialogue,,colton,courtney,Thank you. I wish you the best too.,4
948,dialogue,,courtney,colton,"Actually, Demi is the cancer of the house. Down the line, he'll realize it, and if he doesn't realize it down the line, he'll realize it when it's too late, but I can't help him anymore now that I'm gone.",4
949,testimony,,demi,aside,"Dreams do come true. Ding‐dong! The bitch is dead. Dr. Demi cut out the cancer. If Courtney would have listened to me and everything that I told her on that group date about changing her mentality and having a more positive attitude, she might still be here, but she made the mistake of *bleep* with me, and now she's out the door.",4
950,sound,dramatic music,,,,4
951,dialogue,,colton,women,Does anybody have any toasts?,4
952,dialogue,,demi,all,I do. To no more freaking leeches ever again!,4
